,filename,label
1696,E:\data-version-control\data\raw\train\n03888257\n03888257_52009.JPEG,parachute
1697,E:\data-version-control\data\raw\train\n03888257\n03888257_52139.JPEG,parachute
1698,E:\data-version-control\data\raw\train\n03888257\n03888257_5218.JPEG,parachute
1699,E:\data-version-control\data\raw\train\n03888257\n03888257_52194.JPEG,parachute
1700,E:\data-version-control\data\raw\train\n03888257\n03888257_5293.JPEG,parachute
1701,E:\data-version-control\data\raw\train\n03888257\n03888257_53003.JPEG,parachute
1702,E:\data-version-control\data\raw\train\n03888257\n03888257_53087.JPEG,parachute
1703,E:\data-version-control\data\raw\train\n03888257\n03888257_5316.JPEG,parachute
1704,E:\data-version-control\data\raw\train\n03888257\n03888257_5327.JPEG,parachute
1705,E:\data-version-control\data\raw\train\n03888257\n03888257_5334.JPEG,parachute
1706,E:\data-version-control\data\raw\train\n03888257\n03888257_5357.JPEG,parachute
1707,E:\data-version-control\data\raw\train\n03888257\n03888257_5388.JPEG,parachute
1708,E:\data-version-control\data\raw\train\n03888257\n03888257_5404.JPEG,parachute
1709,E:\data-version-control\data\raw\train\n03888257\n03888257_54265.JPEG,parachute
1710,E:\data-version-control\data\raw\train\n03888257\n03888257_54295.JPEG,parachute
1711,E:\data-version-control\data\raw\train\n03888257\n03888257_54363.JPEG,parachute
1712,E:\data-version-control\data\raw\train\n03888257\n03888257_548.JPEG,parachute
1713,E:\data-version-control\data\raw\train\n03888257\n03888257_55113.JPEG,parachute
1714,E:\data-version-control\data\raw\train\n03888257\n03888257_55348.JPEG,parachute
1715,E:\data-version-control\data\raw\train\n03888257\n03888257_5543.JPEG,parachute
1716,E:\data-version-control\data\raw\train\n03888257\n03888257_556.JPEG,parachute
1717,E:\data-version-control\data\raw\train\n03888257\n03888257_5565.JPEG,parachute
1718,E:\data-version-control\data\raw\train\n03888257\n03888257_55677.JPEG,parachute
1719,E:\data-version-control\data\raw\train\n03888257\n03888257_5599.JPEG,parachute
1720,E:\data-version-control\data\raw\train\n03888257\n03888257_56078.JPEG,parachute
1721,E:\data-version-control\data\raw\train\n03888257\n03888257_56279.JPEG,parachute
1722,E:\data-version-control\data\raw\train\n03888257\n03888257_56335.JPEG,parachute
1723,E:\data-version-control\data\raw\train\n03888257\n03888257_56355.JPEG,parachute
1724,E:\data-version-control\data\raw\train\n03888257\n03888257_5639.JPEG,parachute
1725,E:\data-version-control\data\raw\train\n03888257\n03888257_5653.JPEG,parachute
1726,E:\data-version-control\data\raw\train\n03888257\n03888257_56595.JPEG,parachute
1727,E:\data-version-control\data\raw\train\n03888257\n03888257_56667.JPEG,parachute
1728,E:\data-version-control\data\raw\train\n03888257\n03888257_56857.JPEG,parachute
1729,E:\data-version-control\data\raw\train\n03888257\n03888257_5703.JPEG,parachute
1730,E:\data-version-control\data\raw\train\n03888257\n03888257_5757.JPEG,parachute
1731,E:\data-version-control\data\raw\train\n03888257\n03888257_57707.JPEG,parachute
1732,E:\data-version-control\data\raw\train\n03888257\n03888257_57973.JPEG,parachute
1733,E:\data-version-control\data\raw\train\n03888257\n03888257_5799.JPEG,parachute
1734,E:\data-version-control\data\raw\train\n03888257\n03888257_5827.JPEG,parachute
1735,E:\data-version-control\data\raw\train\n03888257\n03888257_5893.JPEG,parachute
1736,E:\data-version-control\data\raw\train\n03888257\n03888257_5908.JPEG,parachute
1737,E:\data-version-control\data\raw\train\n03888257\n03888257_5915.JPEG,parachute
1738,E:\data-version-control\data\raw\train\n03888257\n03888257_5939.JPEG,parachute
1739,E:\data-version-control\data\raw\train\n03888257\n03888257_59397.JPEG,parachute
1740,E:\data-version-control\data\raw\train\n03888257\n03888257_59415.JPEG,parachute
1741,E:\data-version-control\data\raw\train\n03888257\n03888257_59754.JPEG,parachute
1742,E:\data-version-control\data\raw\train\n03888257\n03888257_59985.JPEG,parachute
1743,E:\data-version-control\data\raw\train\n03888257\n03888257_60113.JPEG,parachute
1744,E:\data-version-control\data\raw\train\n03888257\n03888257_6028.JPEG,parachute
1745,E:\data-version-control\data\raw\train\n03888257\n03888257_6059.JPEG,parachute
1746,E:\data-version-control\data\raw\train\n03888257\n03888257_6076.JPEG,parachute
1747,E:\data-version-control\data\raw\train\n03888257\n03888257_61007.JPEG,parachute
1748,E:\data-version-control\data\raw\train\n03888257\n03888257_6106.JPEG,parachute
1749,E:\data-version-control\data\raw\train\n03888257\n03888257_61136.JPEG,parachute
1750,E:\data-version-control\data\raw\train\n03888257\n03888257_6159.JPEG,parachute
1751,E:\data-version-control\data\raw\train\n03888257\n03888257_61633.JPEG,parachute
1752,E:\data-version-control\data\raw\train\n03888257\n03888257_62025.JPEG,parachute
1753,E:\data-version-control\data\raw\train\n03888257\n03888257_6215.JPEG,parachute
1754,E:\data-version-control\data\raw\train\n03888257\n03888257_62457.JPEG,parachute
1755,E:\data-version-control\data\raw\train\n03888257\n03888257_62568.JPEG,parachute
1756,E:\data-version-control\data\raw\train\n03888257\n03888257_6265.JPEG,parachute
1757,E:\data-version-control\data\raw\train\n03888257\n03888257_62814.JPEG,parachute
1758,E:\data-version-control\data\raw\train\n03888257\n03888257_6287.JPEG,parachute
1759,E:\data-version-control\data\raw\train\n03888257\n03888257_6309.JPEG,parachute
1760,E:\data-version-control\data\raw\train\n03888257\n03888257_63169.JPEG,parachute
1761,E:\data-version-control\data\raw\train\n03888257\n03888257_6326.JPEG,parachute
1762,E:\data-version-control\data\raw\train\n03888257\n03888257_6336.JPEG,parachute
1763,E:\data-version-control\data\raw\train\n03888257\n03888257_6338.JPEG,parachute
1764,E:\data-version-control\data\raw\train\n03888257\n03888257_6358.JPEG,parachute
1765,E:\data-version-control\data\raw\train\n03888257\n03888257_6366.JPEG,parachute
1766,E:\data-version-control\data\raw\train\n03888257\n03888257_63675.JPEG,parachute
1767,E:\data-version-control\data\raw\train\n03888257\n03888257_6369.JPEG,parachute
1768,E:\data-version-control\data\raw\train\n03888257\n03888257_6395.JPEG,parachute
1769,E:\data-version-control\data\raw\train\n03888257\n03888257_63966.JPEG,parachute
1770,E:\data-version-control\data\raw\train\n03888257\n03888257_64147.JPEG,parachute
1771,E:\data-version-control\data\raw\train\n03888257\n03888257_6417.JPEG,parachute
1772,E:\data-version-control\data\raw\train\n03888257\n03888257_6447.JPEG,parachute
1773,E:\data-version-control\data\raw\train\n03888257\n03888257_6453.JPEG,parachute
1774,E:\data-version-control\data\raw\train\n03888257\n03888257_64605.JPEG,parachute
1775,E:\data-version-control\data\raw\train\n03888257\n03888257_6468.JPEG,parachute
1776,E:\data-version-control\data\raw\train\n03888257\n03888257_6503.JPEG,parachute
1777,E:\data-version-control\data\raw\train\n03888257\n03888257_6516.JPEG,parachute
1778,E:\data-version-control\data\raw\train\n03888257\n03888257_65206.JPEG,parachute
1779,E:\data-version-control\data\raw\train\n03888257\n03888257_6544.JPEG,parachute
1780,E:\data-version-control\data\raw\train\n03888257\n03888257_65516.JPEG,parachute
1781,E:\data-version-control\data\raw\train\n03888257\n03888257_6573.JPEG,parachute
1782,E:\data-version-control\data\raw\train\n03888257\n03888257_65828.JPEG,parachute
1783,E:\data-version-control\data\raw\train\n03888257\n03888257_65876.JPEG,parachute
1784,E:\data-version-control\data\raw\train\n03888257\n03888257_66357.JPEG,parachute
1785,E:\data-version-control\data\raw\train\n03888257\n03888257_6663.JPEG,parachute
1786,E:\data-version-control\data\raw\train\n03888257\n03888257_6688.JPEG,parachute
1787,E:\data-version-control\data\raw\train\n03888257\n03888257_66916.JPEG,parachute
1788,E:\data-version-control\data\raw\train\n03888257\n03888257_66927.JPEG,parachute
1789,E:\data-version-control\data\raw\train\n03888257\n03888257_66969.JPEG,parachute
1790,E:\data-version-control\data\raw\train\n03888257\n03888257_66987.JPEG,parachute
1791,E:\data-version-control\data\raw\train\n03888257\n03888257_67319.JPEG,parachute
1792,E:\data-version-control\data\raw\train\n03888257\n03888257_6738.JPEG,parachute
1793,E:\data-version-control\data\raw\train\n03888257\n03888257_6749.JPEG,parachute
1794,E:\data-version-control\data\raw\train\n03888257\n03888257_6753.JPEG,parachute
1795,E:\data-version-control\data\raw\train\n03888257\n03888257_67668.JPEG,parachute
1796,E:\data-version-control\data\raw\train\n03888257\n03888257_67959.JPEG,parachute
1797,E:\data-version-control\data\raw\train\n03888257\n03888257_68027.JPEG,parachute
1798,E:\data-version-control\data\raw\train\n03888257\n03888257_68618.JPEG,parachute
1799,E:\data-version-control\data\raw\train\n03888257\n03888257_68897.JPEG,parachute
1800,E:\data-version-control\data\raw\train\n03888257\n03888257_68953.JPEG,parachute
1801,E:\data-version-control\data\raw\train\n03888257\n03888257_69239.JPEG,parachute
1802,E:\data-version-control\data\raw\train\n03888257\n03888257_69263.JPEG,parachute
1803,E:\data-version-control\data\raw\train\n03888257\n03888257_69366.JPEG,parachute
1804,E:\data-version-control\data\raw\train\n03888257\n03888257_7004.JPEG,parachute
1805,E:\data-version-control\data\raw\train\n03888257\n03888257_7027.JPEG,parachute
1806,E:\data-version-control\data\raw\train\n03888257\n03888257_7046.JPEG,parachute
1807,E:\data-version-control\data\raw\train\n03888257\n03888257_70876.JPEG,parachute
1808,E:\data-version-control\data\raw\train\n03888257\n03888257_71023.JPEG,parachute
1809,E:\data-version-control\data\raw\train\n03888257\n03888257_71069.JPEG,parachute
1810,E:\data-version-control\data\raw\train\n03888257\n03888257_71113.JPEG,parachute
1811,E:\data-version-control\data\raw\train\n03888257\n03888257_7115.JPEG,parachute
1812,E:\data-version-control\data\raw\train\n03888257\n03888257_71184.JPEG,parachute
1813,E:\data-version-control\data\raw\train\n03888257\n03888257_71256.JPEG,parachute
1814,E:\data-version-control\data\raw\train\n03888257\n03888257_7134.JPEG,parachute
1815,E:\data-version-control\data\raw\train\n03888257\n03888257_71423.JPEG,parachute
1816,E:\data-version-control\data\raw\train\n03888257\n03888257_71806.JPEG,parachute
1817,E:\data-version-control\data\raw\train\n03888257\n03888257_71988.JPEG,parachute
1818,E:\data-version-control\data\raw\train\n03888257\n03888257_7199.JPEG,parachute
1819,E:\data-version-control\data\raw\train\n03888257\n03888257_72045.JPEG,parachute
1820,E:\data-version-control\data\raw\train\n03888257\n03888257_7234.JPEG,parachute
1821,E:\data-version-control\data\raw\train\n03888257\n03888257_72425.JPEG,parachute
1822,E:\data-version-control\data\raw\train\n03888257\n03888257_72509.JPEG,parachute
1823,E:\data-version-control\data\raw\train\n03888257\n03888257_7294.JPEG,parachute
1824,E:\data-version-control\data\raw\train\n03888257\n03888257_73.JPEG,parachute
1825,E:\data-version-control\data\raw\train\n03888257\n03888257_73265.JPEG,parachute
1826,E:\data-version-control\data\raw\train\n03888257\n03888257_73606.JPEG,parachute
1827,E:\data-version-control\data\raw\train\n03888257\n03888257_73685.JPEG,parachute
1828,E:\data-version-control\data\raw\train\n03888257\n03888257_74308.JPEG,parachute
1829,E:\data-version-control\data\raw\train\n03888257\n03888257_7447.JPEG,parachute
1830,E:\data-version-control\data\raw\train\n03888257\n03888257_7474.JPEG,parachute
1831,E:\data-version-control\data\raw\train\n03888257\n03888257_74795.JPEG,parachute
1832,E:\data-version-control\data\raw\train\n03888257\n03888257_74823.JPEG,parachute
1833,E:\data-version-control\data\raw\train\n03888257\n03888257_74946.JPEG,parachute
1834,E:\data-version-control\data\raw\train\n03888257\n03888257_7526.JPEG,parachute
1835,E:\data-version-control\data\raw\train\n03888257\n03888257_75365.JPEG,parachute
1836,E:\data-version-control\data\raw\train\n03888257\n03888257_75404.JPEG,parachute
1837,E:\data-version-control\data\raw\train\n03888257\n03888257_75495.JPEG,parachute
1838,E:\data-version-control\data\raw\train\n03888257\n03888257_7587.JPEG,parachute
1839,E:\data-version-control\data\raw\train\n03888257\n03888257_7637.JPEG,parachute
1840,E:\data-version-control\data\raw\train\n03888257\n03888257_7766.JPEG,parachute
1841,E:\data-version-control\data\raw\train\n03888257\n03888257_7793.JPEG,parachute
1842,E:\data-version-control\data\raw\train\n03888257\n03888257_78.JPEG,parachute
1843,E:\data-version-control\data\raw\train\n03888257\n03888257_7825.JPEG,parachute
1844,E:\data-version-control\data\raw\train\n03888257\n03888257_79004.JPEG,parachute
1845,E:\data-version-control\data\raw\train\n03888257\n03888257_79145.JPEG,parachute
1846,E:\data-version-control\data\raw\train\n03888257\n03888257_7954.JPEG,parachute
1847,E:\data-version-control\data\raw\train\n03888257\n03888257_8039.JPEG,parachute
1848,E:\data-version-control\data\raw\train\n03888257\n03888257_8089.JPEG,parachute
1849,E:\data-version-control\data\raw\train\n03888257\n03888257_8148.JPEG,parachute
1850,E:\data-version-control\data\raw\train\n03888257\n03888257_817.JPEG,parachute
1851,E:\data-version-control\data\raw\train\n03888257\n03888257_8193.JPEG,parachute
1852,E:\data-version-control\data\raw\train\n03888257\n03888257_8199.JPEG,parachute
1853,E:\data-version-control\data\raw\train\n03888257\n03888257_8225.JPEG,parachute
1854,E:\data-version-control\data\raw\train\n03888257\n03888257_8275.JPEG,parachute
1855,E:\data-version-control\data\raw\train\n03888257\n03888257_8334.JPEG,parachute
1856,E:\data-version-control\data\raw\train\n03888257\n03888257_8338.JPEG,parachute
1857,E:\data-version-control\data\raw\train\n03888257\n03888257_8379.JPEG,parachute
1858,E:\data-version-control\data\raw\train\n03888257\n03888257_8415.JPEG,parachute
1859,E:\data-version-control\data\raw\train\n03888257\n03888257_8423.JPEG,parachute
1860,E:\data-version-control\data\raw\train\n03888257\n03888257_8439.JPEG,parachute
1861,E:\data-version-control\data\raw\train\n03888257\n03888257_8445.JPEG,parachute
1862,E:\data-version-control\data\raw\train\n03888257\n03888257_8498.JPEG,parachute
1863,E:\data-version-control\data\raw\train\n03888257\n03888257_8539.JPEG,parachute
1864,E:\data-version-control\data\raw\train\n03888257\n03888257_8614.JPEG,parachute
1865,E:\data-version-control\data\raw\train\n03888257\n03888257_8639.JPEG,parachute
1866,E:\data-version-control\data\raw\train\n03888257\n03888257_874.JPEG,parachute
1867,E:\data-version-control\data\raw\train\n03888257\n03888257_877.JPEG,parachute
1868,E:\data-version-control\data\raw\train\n03888257\n03888257_8806.JPEG,parachute
1869,E:\data-version-control\data\raw\train\n03888257\n03888257_8837.JPEG,parachute
1870,E:\data-version-control\data\raw\train\n03888257\n03888257_8936.JPEG,parachute
1871,E:\data-version-control\data\raw\train\n03888257\n03888257_894.JPEG,parachute
1872,E:\data-version-control\data\raw\train\n03888257\n03888257_904.JPEG,parachute
1873,E:\data-version-control\data\raw\train\n03888257\n03888257_9059.JPEG,parachute
1874,E:\data-version-control\data\raw\train\n03888257\n03888257_9066.JPEG,parachute
1875,E:\data-version-control\data\raw\train\n03888257\n03888257_9155.JPEG,parachute
1876,E:\data-version-control\data\raw\train\n03888257\n03888257_9193.JPEG,parachute
1877,E:\data-version-control\data\raw\train\n03888257\n03888257_9209.JPEG,parachute
1878,E:\data-version-control\data\raw\train\n03888257\n03888257_936.JPEG,parachute
1879,E:\data-version-control\data\raw\train\n03888257\n03888257_9367.JPEG,parachute
1880,E:\data-version-control\data\raw\train\n03888257\n03888257_9373.JPEG,parachute
1881,E:\data-version-control\data\raw\train\n03888257\n03888257_9378.JPEG,parachute
1882,E:\data-version-control\data\raw\train\n03888257\n03888257_9399.JPEG,parachute
1883,E:\data-version-control\data\raw\train\n03888257\n03888257_94.JPEG,parachute
1884,E:\data-version-control\data\raw\train\n03888257\n03888257_9403.JPEG,parachute
1885,E:\data-version-control\data\raw\train\n03888257\n03888257_9408.JPEG,parachute
1886,E:\data-version-control\data\raw\train\n03888257\n03888257_9444.JPEG,parachute
1887,E:\data-version-control\data\raw\train\n03888257\n03888257_9449.JPEG,parachute
1888,E:\data-version-control\data\raw\train\n03888257\n03888257_9456.JPEG,parachute
1889,E:\data-version-control\data\raw\train\n03888257\n03888257_9458.JPEG,parachute
1890,E:\data-version-control\data\raw\train\n03888257\n03888257_9488.JPEG,parachute
1891,E:\data-version-control\data\raw\train\n03888257\n03888257_949.JPEG,parachute
1892,E:\data-version-control\data\raw\train\n03888257\n03888257_9524.JPEG,parachute
1893,E:\data-version-control\data\raw\train\n03888257\n03888257_9529.JPEG,parachute
1894,E:\data-version-control\data\raw\train\n03888257\n03888257_9549.JPEG,parachute
1895,E:\data-version-control\data\raw\train\n03888257\n03888257_9609.JPEG,parachute
1896,E:\data-version-control\data\raw\train\n03888257\n03888257_9618.JPEG,parachute
1897,E:\data-version-control\data\raw\train\n03888257\n03888257_9637.JPEG,parachute
1898,E:\data-version-control\data\raw\train\n03888257\n03888257_9666.JPEG,parachute
1899,E:\data-version-control\data\raw\train\n03888257\n03888257_9667.JPEG,parachute
1900,E:\data-version-control\data\raw\train\n03888257\n03888257_9726.JPEG,parachute
1901,E:\data-version-control\data\raw\train\n03888257\n03888257_9739.JPEG,parachute
1902,E:\data-version-control\data\raw\train\n03888257\n03888257_9785.JPEG,parachute
1903,E:\data-version-control\data\raw\train\n03888257\n03888257_9839.JPEG,parachute
1904,E:\data-version-control\data\raw\train\n03888257\n03888257_9845.JPEG,parachute
1905,E:\data-version-control\data\raw\train\n03888257\n03888257_9858.JPEG,parachute
1906,E:\data-version-control\data\raw\train\n03888257\n03888257_9864.JPEG,parachute
1907,E:\data-version-control\data\raw\train\n03888257\n03888257_9874.JPEG,parachute
1908,E:\data-version-control\data\raw\train\n03888257\n03888257_9908.JPEG,parachute
1909,E:\data-version-control\data\raw\train\n03888257\n03888257_9983.JPEG,parachute
1910,E:\data-version-control\data\raw\train\n03888257\n03888257_9997.JPEG,parachute
